Unnamed: 0,row ID,row ID.1,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,Compound Key,Standard Type,Standard Relation,IC50,Standard Units,Structure,Data Validity Comment,Comment,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,smiles,Properties,Cluster,Cluster (to number),Tanimoto,inout,cluster
26,Row471,Row3081,CHEMBL3699754,,0,408.33,BDBM149580,IC50,=,7.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4c(Cl)cc(Cl)cn4c3-c5ccccc5,,288025.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4c(Cl)cc(Cl)cn4c3-c5ccccc5,,Row199,52,0.3228734135627746,in,6
27,Row480,Row100,CHEMBL3649669,,0,467.96,BDBM130223,IC50,=,7.17,nM,Nc1ncnc(Cl)c1-c2nc3ccc(nc3n2-c4ccc(cc4)C5(N)CCC5)-c6ccccc6,,261994.0,CHEMBL3706066,"Alpha Screen Assay: AKT1 activity was assayed using the GSK3-derived biotinylated peptide substrate, crosstide (biotin-GRPRTSSFAEG), and AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology. AKT1 activation was achieved by the addition of the activating kinases PDK1 and MAPKAPK2, lipid vesicles, and ATP. The extent of peptide phosphorylation was determined using a phospho-AKT substrate antibody and acceptor beads conjugated to Protein A and donor beads conjugated to streptavidin that bind to the biotin on the peptide. Excitation of the donor beads converted ambient oxygen to excited singlet oxygen which, when in close proximity to acceptor beads, reacted with acceptor beads resulting in signal amplification.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638999,37,BindingDB Database,,2014,Nc1ncnc(Cl)c1-c2nc3ccc(nc3n2-c4ccc(cc4)C5(N)CCC5)-c6ccccc6,,Row1890,31,0.2799564898014068,in,6
28,Row485,Row459,CHEMBL3649675,,0,435.51,BDBM130229,IC50,=,7.27,nM,NC1(CCC1)c2ccc(cc2)-n3c4nc(ccc4nc3-c5cccnc5F)-c6ccccc6,,262000.0,CHEMBL3706066,"Alpha Screen Assay: AKT1 activity was assayed using the GSK3-derived biotinylated peptide substrate, crosstide (biotin-GRPRTSSFAEG), and AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology. AKT1 activation was achieved by the addition of the activating kinases PDK1 and MAPKAPK2, lipid vesicles, and ATP. The extent of peptide phosphorylation was determined using a phospho-AKT substrate antibody and acceptor beads conjugated to Protein A and donor beads conjugated to streptavidin that bind to the biotin on the peptide. Excitation of the donor beads converted ambient oxygen to excited singlet oxygen which, when in close proximity to acceptor beads, reacted with acceptor beads resulting in signal amplification.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638999,37,BindingDB Database,,2014,NC1(CCC1)c2ccc(cc2)-n3c4nc(ccc4nc3-c5cccnc5F)-c6ccccc6,,Row1890,31,0.2951454818248749,in,6
29,Row502,Row1890,CHEMBL3649673,,0,416.53,BDBM130227,IC50,=,7.75,nM,NC1(CCC1)c2ccc(cc2)-n3c(nc4ccc(nc34)-c5ccccc5)-c6ccccc6,,261998.0,CHEMBL3706066,"Alpha Screen Assay: AKT1 activity was assayed using the GSK3-derived biotinylated peptide substrate, crosstide (biotin-GRPRTSSFAEG), and AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology. AKT1 activation was achieved by the addition of the activating kinases PDK1 and MAPKAPK2, lipid vesicles, and ATP. The extent of peptide phosphorylation was determined using a phospho-AKT substrate antibody and acceptor beads conjugated to Protein A and donor beads conjugated to streptavidin that bind to the biotin on the peptide. Excitation of the donor beads converted ambient oxygen to excited singlet oxygen which, when in close proximity to acceptor beads, reacted with acceptor beads resulting in signal amplification.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638999,37,BindingDB Database,,2014,NC1(CCC1)c2ccc(cc2)-n3c(nc4ccc(nc34)-c5ccccc5)-c6ccccc6,,Row1890,31,0.3218263983726501,in,6
30,Row581,Row938,CHEMBL3672556,,0,456.55,BDBM151168,IC50,=,10.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4c5cc(ccc5nn4cc3-c6ccccc6)-c7ccn[nH]7,,290806.0,CHEMBL3706240,"TR-FRET assay: For the assay 50 nl of a 100fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384well microtiter plate (Greiner Bio- One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCI pH 7.5, 5 mM MgCI2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C to allow pre-binding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 ul => final cone, in the 5 ul assay volume is 10 ul) and substrate (1 .67 ul => final cone, in the 5 ul assay volume is 1 ul) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3639046,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4c5cc(ccc5nn4cc3-c6ccccc6)-c7ccn[nH]7,,Row2976,54,0.2934446930885315,in,6
31,Row591,Row2929,CHEMBL3672555,,0,470.58,BDBM151167,IC50,=,10.0,nM,Cc1cc([nH]n1)-c2cc3nn4cc(c(nc4c3cc2)-c5ccc(cc5)C6(N)CCC6)-c7ccccc7,,290805.0,CHEMBL3706240,"TR-FRET assay: For the assay 50 nl of a 100fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384well microtiter plate (Greiner Bio- One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCI pH 7.5, 5 mM MgCI2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C to allow pre-binding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 ul => final cone, in the 5 ul assay volume is 10 ul) and substrate (1 .67 ul => final cone, in the 5 ul assay volume is 1 ul) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3639046,37,BindingDB Database,,2015,Cc1cc([nH]n1)-c2cc3nn4cc(c(nc4c3cc2)-c5ccc(cc5)C6(N)CCC6)-c7ccccc7,,Row2976,54,0.2904301583766937,in,6
32,Row593,Row3123,CHEMBL3672541,,0,514.6,BDBM151153,IC50,=,10.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4c5cc(ccc5nn4cc3-c6ccccc6)-c7cc(CO)c(F)cc7,,290791.0,CHEMBL3706240,"TR-FRET assay: For the assay 50 nl of a 100fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384well microtiter plate (Greiner Bio- One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCI pH 7.5, 5 mM MgCI2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C to allow pre-binding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 ul => final cone, in the 5 ul assay volume is 10 ul) and substrate (1 .67 ul => final cone, in the 5 ul assay volume is 1 ul) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3639046,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4c5cc(ccc5nn4cc3-c6ccccc6)-c7cc(CO)c(F)cc7,,Row2976,54,0.2798850536346435,in,6
33,Row595,Row3202,CHEMBL3672558,,0,474.56,BDBM151170,IC50,=,10.0,nM,COC(=O)/C=C/c1cc2c3nc(c(cn3nc2cc1)-c4ccccc4)-c5ccc(cc5)C6(N)CCC6,,290808.0,CHEMBL3706240,"TR-FRET assay: For the assay 50 nl of a 100fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384well microtiter plate (Greiner Bio- One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCI pH 7.5, 5 mM MgCI2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C to allow pre-binding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 ul => final cone, in the 5 ul assay volume is 10 ul) and substrate (1 .67 ul => final cone, in the 5 ul assay volume is 1 ul) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3639046,37,BindingDB Database,,2015,COC(=O)/C=C/c1cc2c3nc(c(cn3nc2cc1)-c4ccccc4)-c5ccc(cc5)C6(N)CCC6,,Row2976,54,0.2741873860359192,in,6
34,Row607,Row1971,CHEMBL3699768,,0,461.36,BDBM149597,IC50,=,11.0,nM,NC(=O)c1cn2c(nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)c(Br)c1,,288038.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC(=O)c1cn2c(nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)c(Br)c1,,Row199,52,0.3066032528877258,in,6
35,Row615,Row1254,CHEMBL3649666,,0,515.66,BDBM130220,IC50,=,11.5,nM,Cc1ccccc1-c2nc3ccc(nc3n2-c4ccc(cc4)C5(N)CCC5)-c6cc(ccc6)N7CCOCC7,,261991.0,CHEMBL3706066,"Alpha Screen Assay: AKT1 activity was assayed using the GSK3-derived biotinylated peptide substrate, crosstide (biotin-GRPRTSSFAEG), and AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology. AKT1 activation was achieved by the addition of the activating kinases PDK1 and MAPKAPK2, lipid vesicles, and ATP. The extent of peptide phosphorylation was determined using a phospho-AKT substrate antibody and acceptor beads conjugated to Protein A and donor beads conjugated to streptavidin that bind to the biotin on the peptide. Excitation of the donor beads converted ambient oxygen to excited singlet oxygen which, when in close proximity to acceptor beads, reacted with acceptor beads resulting in signal amplification.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638999,37,BindingDB Database,,2014,Cc1ccccc1-c2nc3ccc(nc3n2-c4ccc(cc4)C5(N)CCC5)-c6cc(ccc6)N7CCOCC7,,Row3008,34,0.2497567534446716,in,6
36,Row637,Row2728,CHEMBL3703157,,0,416.91,BDBM149664,IC50,=,12.0,nM,NC(=O)c1cn2c(nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)c(Cl)c1,,288106.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC(=O)c1cn2c(nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)c(Cl)c1,,Row199,52,0.3030368983745575,in,6
37,Row642,Row1889,CHEMBL3649665,,0,559.67,BDBM130219,IC50,=,12.6,nM,COC(=O)c1ccccc1-c2nc3ccc(nc3n2-c4ccc(cc4)C5(N)CCC5)-c6cccc(c6)N7CCOCC7,,261990.0,CHEMBL3706066,"Alpha Screen Assay: AKT1 activity was assayed using the GSK3-derived biotinylated peptide substrate, crosstide (biotin-GRPRTSSFAEG), and AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology. AKT1 activation was achieved by the addition of the activating kinases PDK1 and MAPKAPK2, lipid vesicles, and ATP. The extent of peptide phosphorylation was determined using a phospho-AKT substrate antibody and acceptor beads conjugated to Protein A and donor beads conjugated to streptavidin that bind to the biotin on the peptide. Excitation of the donor beads converted ambient oxygen to excited singlet oxygen which, when in close proximity to acceptor beads, reacted with acceptor beads resulting in signal amplification.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638999,37,BindingDB Database,,2014,COC(=O)c1ccccc1-c2nc3ccc(nc3n2-c4ccc(cc4)C5(N)CCC5)-c6cccc(c6)N7CCOCC7,,Row3008,34,0.2418162971735,in,6
38,Row663,Row1088,CHEMBL3672530,,0,483.58,BDBM151142,IC50,=,14.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4c5ccc(cc5nn4cc3-c6ccccc6)-c7cnc(O)cc7,,290780.0,CHEMBL3706240,"TR-FRET assay: For the assay 50 nl of a 100fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384well microtiter plate (Greiner Bio- One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCI pH 7.5, 5 mM MgCI2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C to allow pre-binding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 ul => final cone, in the 5 ul assay volume is 10 ul) and substrate (1 .67 ul => final cone, in the 5 ul assay volume is 1 ul) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3639046,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4c5ccc(cc5nn4cc3-c6ccccc6)-c7cnc(O)cc7,,Row2976,54,0.2966093719005584,in,6
39,Row670,Row2956,CHEMBL3699774,,0,396.49,BDBM149603,IC50,=,14.0,nM,Cc1cc(cn2c1nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)C(N)=O,,288044.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Cc1cc(cn2c1nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)C(N)=O,,Row199,52,0.3141501247882843,in,6
40,Row683,Row2927,CHEMBL3672554,,0,456.55,BDBM151166,IC50,=,15.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4c5ccc(cc5nn4cc3-c6ccccc6)-c7ccn[nH]7,,290804.0,CHEMBL3706240,"TR-FRET assay: For the assay 50 nl of a 100fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384well microtiter plate (Greiner Bio- One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCI pH 7.5, 5 mM MgCI2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C to allow pre-binding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 ul => final cone, in the 5 ul assay volume is 10 ul) and substrate (1 .67 ul => final cone, in the 5 ul assay volume is 1 ul) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3639046,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4c5ccc(cc5nn4cc3-c6ccccc6)-c7ccn[nH]7,,Row2976,54,0.2955594062805176,in,6
41,Row697,Row2301,CHEMBL3672538,,0,496.61,BDBM151150,IC50,=,16.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4c5cc(ccc5nn4cc3-c6ccccc6)-c7cc(CO)ccc7,,290788.0,CHEMBL3706240,"TR-FRET assay: For the assay 50 nl of a 100fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384well microtiter plate (Greiner Bio- One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCI pH 7.5, 5 mM MgCI2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C to allow pre-binding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 ul => final cone, in the 5 ul assay volume is 10 ul) and substrate (1 .67 ul => final cone, in the 5 ul assay volume is 1 ul) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3639046,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4c5cc(ccc5nn4cc3-c6ccccc6)-c7cc(CO)ccc7,,Row2976,54,0.2858522534370422,in,6
